Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/3           std::pair<std::string, GFX::cTextureWrapper>::pair<std::string&, void>(std::string&, GFX::cTextureWrapper const&) [498]
                0.00    0.00       1/3           std::pair<std::string, STATE::iGameState* (*)()>::pair<std::string&, STATE::iGameState* (*&)(), void>(std::string&, STATE::iGameState* (*&)()) [500]
                0.00    0.00       1/3           std::pair<std::string, STATE::cGameTransition* (*)()>::pair<std::string&, STATE::cGameTransition* (*&)(), void>(std::string&, STATE::cGameTransition* (*&)()) [502]
[303]    0.0    0.00    0.00       3         std::string& std::forward<std::string&>(std::remove_reference<std::string&>::type&) [303]
-----------------------------------------------
                0.00    0.00       1/3           std::pair<std::string const, GFX::cTextureWrapper>::pair<std::string, GFX::cTextureWrapper>(std::pair<std::string, GFX::cTextureWrapper>&&) [494]
                0.00    0.00       1/3           std::pair<std::string const, STATE::iGameState* (*)()>::pair<std::string, STATE::iGameState* (*)()>(std::pair<std::string, STATE::iGameState* (*)()>&&) [495]
                0.00    0.00       1/3           std::pair<std::string const, STATE::cGameTransition* (*)()>::pair<std::string, STATE::cGameTransition* (*)()>(std::pair<std::string, STATE::cGameTransition* (*)()>&&) [496]
[304]    0.0    0.00    0.00       3         std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [304]
-----------------------------------------------
                0.00    0.00       1/3           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >&&, bool&&) [504]
                0.00    0.00       2/3           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool>(std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool>&&) [345]
[305]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> > >::type&) [305]
-----------------------------------------------
                0.00    0.00       1/3           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >&&, bool&&) [505]
                0.00    0.00       2/3           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool>(std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool>&&) [346]
[306]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::type&) [306]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy_aux<false>::__destroy<GFX::cTexture*>(GFX::cTexture*, GFX::cTexture*) [268]
[307]    0.0    0.00    0.00       3         void std::_Destroy<GFX::cTexture>(GFX::cTexture*) [307]
                0.00    0.00       3/6           GFX::cTexture::~cTexture() [182]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<GFX::cTexture*, GFX::cTexture>(GFX::cTexture*, GFX::cTexture*, std::allocator<GFX::cTexture>&) [309]
[308]    0.0    0.00    0.00       3         void std::_Destroy<GFX::cTexture*>(GFX::cTexture*, GFX::cTexture*) [308]
                0.00    0.00       3/3           void std::_Destroy_aux<false>::__destroy<GFX::cTexture*>(GFX::cTexture*, GFX::cTexture*) [268]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_erase_at_end(GFX::cTexture*) [514]
                0.00    0.00       2/3           void std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_insert_aux<GFX::cTexture>(__gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >, GFX::cTexture&&) [349]
[309]    0.0    0.00    0.00       3         void std::_Destroy<GFX::cTexture*, GFX::cTexture>(GFX::cTexture*, GFX::cTexture*, std::allocator<GFX::cTexture>&) [309]
                0.00    0.00       3/3           void std::_Destroy<GFX::cTexture*>(GFX::cTexture*, GFX::cTexture*) [308]
-----------------------------------------------
                0.00    0.00       2/2           GFX::GenerateTexture(unsigned int&, int, int, int, int, int, int) [311]
[310]    0.0    0.00    0.00       2         ZeroMemory(void*, unsigned int) [310]
-----------------------------------------------
                0.00    0.00       2/2           GFX::CreateMotionBlurTexture(GFX::cTextureWrapper&, int, int, int) [315]
[311]    0.0    0.00    0.00       2         GFX::GenerateTexture(unsigned int&, int, int, int, int, int, int) [311]
                0.00    0.00       2/2           ZeroMemory(void*, unsigned int) [310]
                0.00    0.00       2/2           GFX::GenerateTexture(unsigned int&, int, int, int, int, int, int, unsigned int*) [312]
-----------------------------------------------
                0.00    0.00       2/2           GFX::GenerateTexture(unsigned int&, int, int, int, int, int, int) [311]
[312]    0.0    0.00    0.00       2         GFX::GenerateTexture(unsigned int&, int, int, int, int, int, int, unsigned int*) [312]
-----------------------------------------------
                0.00    0.00       2/2           GFX::CreateMotionBlurTexture(GFX::cTextureWrapper&, int, int, int) [315]
[313]    0.0    0.00    0.00       2         GFX::cTextureWrapper::SetTextureID(unsigned int) [313]
-----------------------------------------------
                0.00    0.00       2/2           cMainGameState::OnEnter(CORE::cGame*) [374]
[314]    0.0    0.00    0.00       2         GFX::cTextureWrapper::cTextureWrapper() [314]
-----------------------------------------------
                0.00    0.00       2/2           cMainGameState::OnEnter(CORE::cGame*) [374]
[315]    0.0    0.00    0.00       2         GFX::CreateMotionBlurTexture(GFX::cTextureWrapper&, int, int, int) [315]
                0.00    0.00       2/6           GFX::cTextureWrapper::SetTextureWidth(float) [180]
                0.00    0.00       2/6           GFX::cTextureWrapper::SetTextureHeight(float) [181]
                0.00    0.00       2/50          GFX::cTextureWrapper::GetTextureFormat() const [91]
                0.00    0.00       2/2           GFX::cTextureWrapper::GetBytesPerPixel() const [321]
                0.00    0.00       2/7           GFX::cTextureWrapper::GetTextureHeight() const [177]
                0.00    0.00       2/7           GFX::cTextureWrapper::GetTextureWidth() const [176]
                0.00    0.00       2/2           GFX::GenerateTexture(unsigned int&, int, int, int, int, int, int) [311]
                0.00    0.00       2/2           GFX::cTextureWrapper::SetTextureID(unsigned int) [313]
-----------------------------------------------
                0.00    0.00       2/2           CORE::cGame::MainLoop() [4]
[316]    0.0    0.00    0.00       2         CORE::Input::HandleEvent(SDL_Event const&) [316]
                0.00    0.00       1/121         std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::operator[](int const&) [69]
                0.00    0.00       1/36289       std::vector<int, std::allocator<int> >::push_back(int const&) [26]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_allocate(unsigned int) [339]
[317]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<GFX::cTexture>::allocate(unsigned int, void const*) [317]
                0.00    0.00       2/6           __gnu_cxx::new_allocator<GFX::cTexture>::max_size() const [186]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_insert_aux<GFX::cTexture>(__gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >, GFX::cTexture&&) [349]
[318]    0.0    0.00    0.00       2         void __gnu_cxx::new_allocator<GFX::cTexture>::construct<GFX::cTexture>(GFX::cTexture*, GFX::cTexture&&) [318]
                0.00    0.00       2/7           GFX::cTexture&& std::forward<GFX::cTexture>(std::remove_reference<GFX::cTexture>::type&) [179]
                0.00    0.00       2/72587       operator new(unsigned int, void*) [20]
                0.00    0.00       2/3           GFX::cTexture::cTexture(GFX::cTexture&&) [249]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<int const, char> > >::allocator() [336]
[319]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::new_allocator() [319]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_insert_aux<GFX::cTexture>(__gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >, GFX::cTexture&&) [349]
[320]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >::difference_type __gnu_cxx::operator-<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >(__gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > > const&, __gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > > const&) [320]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >::base() const [171]
-----------------------------------------------
                0.00    0.00       2/2           GFX::CreateMotionBlurTexture(GFX::cTextureWrapper&, int, int, int) [315]
[321]    0.0    0.00    0.00       2         GFX::cTextureWrapper::GetBytesPerPixel() const [321]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::back() [350]
[322]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >::operator*() const [322]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::back() [350]
[323]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >::operator-(int const&) const [323]
                0.00    0.00       2/8           __gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >::__normal_iterator(GFX::cTexture* const&) [170]
-----------------------------------------------
                0.00    0.00       1/2           std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool> std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert<std::pair<std::string, GFX::cTextureWrapper> >(std::pair<std::string, GFX::cTextureWrapper>&&, std::integral_constant<bool, true>) [463]
                0.00    0.00       1/2           std::__detail::_Map_base<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, true, std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true> >::operator[](std::string const&) [561]
